,min_dist,min_dur
0,18581.67,1267.66
1,1974.77,216.9
2,4148.63,529.58
3,3284.04,480.19
4,2387.93,260.07
5,9630.37,894.91
6,620.33,89.4
7,998.13,154.14
8,786.14,141.31
9,2179.03,287.39
10,155625.84,6548.71
11,42871.94,2118.28
12,3383.93,392.83
13,2447.56,261.84
14,529.9,73.89
15,107828.68,5549.6
16,728.1,123.51
17,229981.06,10138.08
18,307065.72,12757.36
19,802.71,119.32
20,1501.85,180.68
21,802.71,119.32
22,1895.53,337.22
23,117214.1,5185.78
24,9625.58,975.49
25,1594.47,173.78
26,1220.21,197.91
27,1412.32,156.34
28,7010.28,670.11
29,620.2,107.35
30,31566.46,1991.21
31,1938.79,313.61
32,4572.74,511.46
33,2126.97,265.65
34,8427.53,859.17
35,1034.59,190.37
36,7627.49,949.84
37,4297.66,443.2
38,2038.68,217.73
39,425.5,80.64
40,44277.88,2225.35
41,1819.81,175.95
42,35376.34,1795.18
43,7375.89,707.55
44,778.97,131.78
45,2661.58,295.31
46,2612.84,431.42
47,31511.09,1723.32
48,52259.92,2507.95
49,56598.95,2720.63
50,1034.59,190.37
51,32569.23,2150.38
52,709.96,99.94
53,16629.95,1095.69
54,1320.88,187.56
55,6722.59,660.05
56,2279.26,246.66
57,1257.38,172.73
58,1255.87,172.37
59,3081.71,359.76
60,42193.08,2015.73
61,1876.95,310.85
62,121910.77,5510.75
63,911.88,184.24
64,45449.46,2303.89
65,881.7,145.81
66,21627.6,1406.38
67,7261.42,828.71
68,17212.42,1429.85
69,41446.71,1921.01
70,834.58,120.94
71,447.78,62.04
72,2417.47,263.93
73,552.15,83.71
74,1967.1,365.73
75,1922.52,230.62
76,1427.19,158.02
77,492.95,115.76
78,908.22,157.0
79,2099.68,302.53
80,171068.13,6561.35
81,308.57,74.06
82,1633.92,222.34
83,1601.66,221.27
84,2179.12,279.5
85,6817.18,750.38
86,88129.52,3803.82
87,95822.18,4137.67
88,90745.8,4016.91
89,492.33,69.39
90,4605.48,491.66
91,11631.7,895.81
92,7635.14,749.61
93,10780.84,834.48
94,11468.24,872.28
95,17165.26,1424.19
96,5666.74,677.33
97,2475.7,408.7
98,11326.48,854.76
99,15186.72,1333.18
100,1419.89,186.07
101,2330.56,304.59
102,502.71,114.74
103,307.46,47.13
104,962.64,153.12
105,4395.53,442.33
106,101530.61,4502.38
107,2664.58,297.65
108,5630.86,586.56
109,1949.37,283.85
110,70984.47,3431.29
111,65825.24,4136.34
112,1106.98,173.78
113,1787.27,242.27
114,847.28,132.78
115,101578.63,4591.03
116,96568.06,4089.76
117,8370.02,929.66
118,5688.63,596.96
119,157828.16,7425.72
120,215440.11,9975.54
121,78611.17,3856.97
122,1899.32,264.87
123,582.8,89.65
124,2558.27,451.34
125,1341.15,148.4
126,319.06,47.64
127,4634.38,455.37
128,1280.07,195.35
129,103929.95,4785.52
130,3083.78,358.39
131,4140.61,406.69
132,502.94,67.87
133,3212.76,331.43
134,2204.94,291.82
135,792.09,137.33
136,160716.08,6846.48
137,2447.31,268.23
138,1761.43,254.0
139,482.79,64.64
140,47198.7,2885.31
141,131543.41,6343.97
142,130818.45,6288.27
143,1675.03,261.4
144,1321.15,170.82
145,2833.89,298.66
146,3211.45,400.08
147,608.06,92.18
148,287.14,41.97
149,118202.77,5268.64
150,792.32,148.85
151,6572.18,676.78
152,180728.33,7650.38
153,588.67,102.96
154,88995.2,3943.3
155,6592.45,731.89
156,52987.7,2571.41
157,1617.81,249.35
158,933.62,107.38
159,73377.69,4523.59
160,13110.29,989.51
161,1410.28,202.27
162,2209.84,328.72
163,720.03,75.39
164,5850.94,609.84
165,19517.98,1270.33
166,1822.29,215.01
167,1090.53,223.16
168,2898.47,359.74
169,6757.53,586.92
170,32093.32,1722.53
171,1952.1,238.87
172,59517.84,3058.76
173,1504.46,199.19
174,576.69,73.46
175,5462.9,585.22
176,7584.34,757.33
177,800.86,124.08
178,1659.93,251.09
179,21805.28,1311.91
180,3731.66,352.82
181,253751.44,12440.06
182,246.7,53.97
183,49848.48,2759.18
184,966.99,143.37
185,95856.82,4059.25
186,887.2,139.29
187,1160.57,181.13
188,7347.49,769.59
189,44010.3,2024.62
190,43647.8,2674.43
191,282053.94,10713.09
192,32251.39,1744.38
193,1683.98,175.67
194,2475.2,288.49
195,16647.48,1077.36
196,1384.27,126.85
197,660.47,102.61
198,149636.52,5920.13
199,16915.27,1370.94
200,1010.7,128.08
201,836.93,129.65
202,444.84,96.64
203,444.84,96.64
204,2413.5,243.58
205,4680.83,606.07
206,2409.54,263.72
207,484.36,89.85
208,3134.81,318.44
209,186277.72,8330.44
210,1461.65,267.14
211,666.44,103.07
212,1321.77,168.59
213,6359.49,619.12
214,2319.22,245.67
215,1433.59,235.01
216,199970.89,8903.05
217,1166.88,143.44
218,595.38,83.69
219,23177.11,1387.35
220,1089.63,143.54
221,1338.81,254.54
222,381.4,65.65
223,91476.09,4083.2
224,4414.01,499.22
225,5176.23,574.26
226,1583.29,156.86
227,1697.08,211.9
228,369.31,53.8
229,277080.13,12022.13
230,3407.17,434.45
231,103412.87,4671.51
232,3435.14,352.22
233,214.21,46.28
234,1257.26,157.65
235,142.65,25.67
236,1376.13,186.95
237,119390.6,5335.63
238,447.57,94.89
239,1734.59,342.93
240,1492.59,229.01
241,980.03,98.6
242,1313.03,139.41
243,451.74,64.51
244,3433.76,365.7
245,874.46,151.02
246,53053.23,2599.76
247,734.25,87.31
248,712.45,83.08
249,26577.96,1503.43
250,809.03,121.58
251,1623.28,195.66
252,1041.9,177.04
253,1487.2,230.35
254,77205.63,3476.1
255,188717.33,8543.89
256,1085.71,162.34
257,95271.0,4433.48
258,1562.71,267.23
259,2889.32,352.23
260,12050.08,947.04
261,998.31,174.63
262,36468.82,1976.21
263,2229.12,275.31
264,1619.92,186.62
265,1100.12,183.53
266,1088.23,180.87
267,41154.44,2225.95
268,1748.43,208.09
269,4230.89,432.36
270,2858.8,388.81
271,2777.61,269.86
272,838.9,128.91
273,2185.42,232.18
274,4211.81,529.41
275,1854.91,255.84
276,7432.97,748.1
277,223894.94,9698.13
278,5192.17,512.48
279,717.34,108.93
280,859.74,127.12
281,2244.71,326.49
282,3800.19,431.88
283,2146.2,267.57
284,126575.16,5420.71
285,698.36,58.92
286,11348.89,902.68
287,5676.58,715.35
288,4201.26,453.97
289,1594.52,154.48
290,6207.88,707.61
291,742.12,94.19
292,74524.41,3286.12
293,1095.15,165.31
294,2169.3,297.2
295,43643.81,2639.1
296,860.36,150.61
297,678.31,110.12
298,3311.52,334.81
299,2428.89,305.03
300,308.59,73.89
301,406.32,63.73
302,6261.3,838.11
303,44776.39,2315.9
304,21403.09,1128.69
305,93408.59,3799.12
306,43323.72,2168.43
307,112566.33,5347.1
308,8655.11,914.69
309,663.9,103.79
310,21504.05,1125.03
311,3817.7,452.84
312,1084.99,152.85
313,226228.59,8844.46
314,720.07,172.81
315,984.12,143.09
316,721.74,122.75
317,3380.82,444.78
318,4344.62,476.91
319,1551.14,239.24
320,557.12,89.44
321,406016.44,16698.87
322,769.87,128.92
323,46458.17,2877.06
324,3089.33,338.3
325,366.1,71.49
326,407.41,53.34
327,1395.47,258.37
328,493.96,97.36
329,209898.17,8893.99
330,4399.27,514.2
331,737.54,114.57
332,3084.32,409.84
333,10226.89,689.47
334,141997.69,6061.36
335,2695.61,323.59
336,1129.61,204.67
337,2041.35,310.68
338,4152.45,424.67
339,10707.97,860.64
340,56576.39,2715.22
341,1826.97,281.05
342,40842.84,2091.27
343,2135.19,280.48
344,2223.63,253.04
345,226515.7,9722.62
346,2157.16,313.84
347,734.58,127.52
348,2363.33,357.87
349,1470.87,265.26
350,6320.82,685.66
351,2984.54,356.22
352,859.56,102.85
353,1746.77,320.11
354,2277.19,345.9
355,1091.76,173.93
356,975.42,139.78
357,245.67,47.15
358,1252.44,194.6
359,5525.77,715.07
360,2071.79,255.28
361,4723.31,519.98
362,1765.57,228.0
363,90865.35,4047.75
364,1909.39,276.6
365,55159.19,3365.64
366,1590.43,232.69
367,105202.0,4777.71
368,1244.72,139.07
369,5623.73,613.9
370,2242.63,336.14
371,39884.02,1961.49
372,303.64,60.83
373,2581.75,301.29
374,6982.29,712.52
375,14698.1,1099.2
376,64780.32,4001.5
377,860.97,136.47
378,102243.69,4348.81
379,82706.19,4302.19
380,4121.61,419.38
381,32381.26,1743.67
382,5962.96,653.53
383,15111.63,1141.64
384,8888.6,1014.33
385,971.7,130.18
386,90126.05,4004.58
387,4141.4,371.67
388,9837.51,1062.27
389,838.9,128.91
390,320288.84,12946.0
391,1732.05,195.63
392,891.59,149.9
393,21011.34,1485.48
394,222137.73,10452.59
395,181700.28,7592.11
396,510374.41,20983.12
397,26808.13,1467.62
398,1983.95,270.66
399,2609.69,400.78
400,672.15,152.93
401,26536.45,1323.53
402,5892.81,620.52
403,98990.43,4418.54
404,65679.36,4104.56
405,533.76,73.64
406,1759.55,305.04
407,1567.86,180.15
408,5006.05,443.22
409,252578.78,11336.34
410,665.5,102.75
411,16207.08,870.12
412,6706.08,739.73
413,68447.98,4268.45
414,5963.65,653.97
415,1977.48,250.12
416,477.24,71.15
417,1579.8,244.05
418,22597.19,1426.81
419,1709.56,211.72
420,11218.13,837.26
421,9903.23,735.05
422,2445.88,269.28
423,1511.93,189.26
424,20961.97,1230.72
425,1501.63,216.25
426,364.21,71.15
427,935.44,124.87
428,6367.72,709.93
429,1677.35,175.0
430,779.96,118.68
431,411.73,98.64
432,118448.37,5257.04
433,7924.69,724.9
434,3927.81,408.08
435,559.34,115.84
436,646.39,94.79
437,4790.01,507.44
438,19018.0,1224.28
439,2445.88,269.28
440,1075.05,127.96
441,482.58,91.9
442,9750.34,730.33
443,747.12,94.65
444,1550.05,223.25
445,1550.05,223.25
446,1608.22,233.9
447,742.82,105.6
448,4842.46,525.41
449,6091.34,630.38
450,158872.44,7607.59
451,1703.21,256.45
452,94178.43,4222.84
453,278.98,58.35
454,856.85,153.38
455,3375.58,329.87
456,5949.02,563.72
457,987.01,153.31
458,1219.01,198.34
459,44100.81,2171.01
460,692.06,112.7
461,747.04,125.6
462,879.57,104.86
463,9867.25,764.83
464,529.9,73.89
465,1580.68,207.35
466,988.71,130.46
467,106157.3,4887.46
468,611.81,109.61
469,436.38,59.85
470,3165.31,333.46
471,287.14,41.97
472,1499.46,213.28
473,1116.23,142.52
474,1650.75,254.98
475,17192.28,1449.39
476,3716.3,367.17
477,56508.89,2699.02
478,719.05,122.92
479,705.83,111.18
480,1605.08,169.97
481,16027.02,1219.49
482,5244.26,526.85
483,990.38,136.6
484,23214.09,1543.2
485,5356.85,525.96
486,93612.36,4299.9
487,5393.7,632.61
488,37108.54,1924.9
489,60722.71,3039.71
490,4796.6,400.29
491,4523.06,491.52
492,98091.63,4712.52
493,990.38,136.6
494,2185.43,372.38
495,444.84,96.64
496,700.3,92.07
497,1550.95,284.3
498,140149.88,6459.18
499,498.84,98.95
500,3519.15,406.17
501,799.16,124.43
502,19915.68,1077.59
503,1644.55,212.1
504,502.27,84.66
505,5483.84,576.32
506,93612.36,4299.9
507,313.58,54.48
508,566.22,62.35
509,7920.31,866.32
510,147.27,28.42
511,1016.08,124.22
512,683.33,125.13
513,3858.87,424.81
514,817.58,127.59
515,102143.18,4539.94
516,830.37,111.22
517,799.16,124.43
518,2974.93,330.51
519,465.85,59.74
520,5230.55,482.7
521,496.32,97.02
522,495.99,96.94
523,1099.72,126.83
524,3890.81,470.68
525,3507.08,543.82
526,2288.48,316.78
527,3537.15,523.25
528,1353.14,145.46
529,626.38,109.33
530,75789.14,4484.13
531,2356.14,356.14
532,1606.93,244.85
533,2427.71,335.9
534,371.4,60.95
535,684.87,110.06
536,764.21,97.37
537,794.43,159.69
538,20810.8,1373.26
539,3576.3,379.59
540,30333.98,1663.65
541,935.48,158.12
542,1073.97,189.34
543,63693.48,3298.84
544,3465.92,365.98
545,552.15,83.71
546,8811.41,677.54
547,20219.17,1301.82
548,2094.92,273.82
549,343.19,50.04
550,769.8,108.28
551,838.54,142.64
552,3910.01,393.95
553,841.97,144.87
554,261.9,41.66
555,7817.63,645.93
556,2385.68,318.61
557,343.19,50.04
558,1422.6,215.46
559,23131.86,1535.44
560,1812.27,244.09
561,807.55,143.45
562,2765.83,353.29
563,152175.77,6019.85
564,343.19,50.04
565,331.05,45.85
566,7414.69,636.36
567,1635.67,227.32
568,20552.51,1237.72
569,59728.25,2966.06
570,861.43,126.18
571,91719.17,4134.55
572,820.08,121.19
573,1089.2,188.75
574,279.89,55.13
575,2453.47,339.94
576,46481.5,2412.1
577,55511.18,2563.35
578,8718.63,1142.6
579,1829.33,248.99
580,2360.49,299.7
581,17075.61,1151.85
582,6630.44,729.79
583,3723.44,395.41
584,1780.04,237.82
585,430.14,92.83
586,4212.17,487.71
587,13885.86,1177.02
588,9874.32,855.43
589,1099.98,123.14
590,58283.51,2866.67
591,451.74,64.51
592,10900.42,781.64
593,7600.6,730.1
594,7486.97,851.45
595,601.55,98.76
596,1940.6,216.78
597,741.31,105.38
598,1601.66,221.27
599,368723.06,16457.9
600,7512.52,857.58
601,1060.9,155.31
602,11501.02,906.7
603,1410.29,221.87
604,987.85,147.1
605,284.5,40.76
606,6234.55,586.99
607,1314.23,176.98
608,9431.11,776.37
609,292203.63,11501.3
610,122555.68,5501.09
611,2864.56,342.45
612,22684.02,1339.92
613,1890.53,224.69
614,101471.99,4489.4
615,63697.24,3893.77
616,1204.76,172.91
617,1687.34,209.86
618,398.14,63.94
619,11567.81,900.14
620,1526.36,246.45
621,1476.19,260.1
622,112969.45,5744.88
623,5737.01,467.79
624,408.6,61.71
625,2594.39,300.17
626,15683.76,1143.78
627,967.82,172.03
628,5279.84,518.24
629,2224.54,222.22
630,323.3,49.47
631,1653.85,196.19
632,655.09,141.1
633,35865.25,1583.63
634,1919.32,271.51
635,1241.32,180.55
636,3609.63,479.2
637,2741.19,180.33
638,476.27,87.63
639,660.07,79.26
640,473.85,78.64
641,1390.1,182.28
642,14737.18,997.79
643,177374.63,7659.87
644,6649.1,740.04
645,696.84,104.93
646,926.5,158.79
647,1610.74,277.89
648,3091.13,314.98
649,1919.84,338.01
650,2370.85,291.3
651,9451.33,882.93
652,941.63,182.86
653,664.54,101.63
654,81688.21,4139.36
655,33123.46,1872.75
656,601.44,114.06
657,1379.36,225.13
658,3586.96,401.25
659,75909.63,3912.42
660,1551.91,193.52
661,1694.07,218.38
662,1919.32,271.51
663,11096.18,799.23
664,746.03,150.41
665,5316.95,567.93
666,316.28,55.23
667,131459.27,6131.97
668,5164.63,539.36
669,1178.79,230.68
670,2363.33,357.87
671,1045.41,149.29
672,5481.79,583.61
673,1223.99,140.66
674,3202.17,360.99
675,883.79,162.38
676,1314.48,216.25
677,1064.63,162.48
678,2617.07,383.27
679,15207.41,1066.08
680,2270.47,381.32
681,43073.36,2556.31
682,639.05,147.56
683,463.39,69.49
684,45696.36,2365.94
685,426.44,79.92
686,44892.45,2320.42
687,1223.99,140.66
688,747.12,94.65
689,582.37,106.64
690,56293.97,2649.16
691,5324.95,587.49
692,900.53,199.72
693,3654.71,586.14
694,2453.47,339.94
695,555.4,66.2
696,504.48,91.09
697,1368.76,204.44
698,950.35,113.16
699,485.97,122.48
700,89453.02,3898.51
701,3299.55,334.49
702,119854.44,5429.58
703,738.57,134.59
704,343.19,50.04
705,921.41,148.03
706,5899.74,638.72
707,1160.35,216.66
708,605.1,134.28
709,201.6,39.98
710,927.81,135.62
711,6237.56,700.71
712,20222.83,1302.35
713,1359.66,269.49
714,6304.19,673.45
715,80864.66,3406.16
716,11181.88,894.67
717,1700.9,260.85
718,1199.21,136.21
719,2041.35,310.68
720,1759.65,213.81
721,9144.89,1032.23
722,2477.33,373.58
723,1168.54,205.8
724,944.87,164.32
725,927.81,135.62
726,1660.03,255.43
727,3797.68,309.15
728,6922.17,749.49
729,897.91,103.97
730,63116.17,3829.87
731,12078.31,918.01
732,2041.35,310.68
733,2020.76,216.67
734,228194.09,10058.84
735,22555.37,1461.13
736,307.46,47.13
737,708.76,89.39
738,1968.17,370.15
739,103270.92,4724.21
740,3434.08,403.01
741,2212.14,240.09
742,3984.46,418.83
743,1389.23,188.39
744,20676.36,1390.98
745,3630.28,404.99
746,895.48,121.28
747,615.81,105.01
748,575.09,56.74
749,71690.41,3402.67
750,103.31,16.44
751,1255.19,178.37
752,303.4,38.44
753,1597.14,240.95
754,107122.24,4990.26
755,1595.84,187.09
756,2217.35,241.9
757,8353.94,713.99
758,36452.04,1958.63
759,96624.35,4165.07
760,22502.17,1361.02
761,1802.95,216.73
762,2278.47,293.11
763,102531.51,4658.89
764,1366.32,179.23
765,2229.52,349.37
766,1738.34,237.07
767,769.84,130.2
768,8183.48,792.32
769,58677.6,2822.54
770,1591.67,249.97
771,9164.92,859.02
772,3840.02,487.05
773,287.54,42.03
774,751.0,124.47
775,2986.52,443.89
776,69295.34,3351.69
777,4547.76,521.28
778,6659.08,704.25
779,1336.05,131.52
780,733.1,167.87
781,4447.81,440.17
782,742.12,94.19
783,8347.77,855.96
784,1611.57,255.46
785,7029.02,818.31
786,7112.82,595.32
787,43383.16,2144.22
788,845.76,105.31
789,3811.25,378.29
790,477.33,83.48
791,14199.15,1188.86
792,2765.63,308.27
793,451.18,108.28
794,6089.45,729.33
795,614.85,88.77
796,614.85,88.77
797,812.63,94.31
798,760.71,136.93
799,636.13,109.32
800,1947.15,306.18
801,1339.83,189.91
802,2052.4,233.39
803,7173.48,579.05
804,18617.51,1174.16
805,4481.48,482.78
806,113718.7,4961.36
807,1092.06,150.84
808,1066.69,137.19
809,1520.73,247.18
810,1672.76,260.97
811,1732.05,195.63
812,5947.03,566.85
813,12999.49,1043.79
814,7790.5,657.47
815,2718.67,400.37
816,46634.85,2574.53
817,5740.65,459.07
818,67159.91,4021.35
819,3684.7,383.87
820,6954.81,850.82
821,6601.32,686.19
822,579.04,104.36
823,1033.71,188.72
824,1771.12,266.79
825,4464.49,531.56
826,15239.38,1340.77
827,1664.69,218.13
828,1487.1,185.37
829,2502.53,370.67
830,3796.86,419.64
831,833.77,117.97
832,9883.35,1005.06
833,22710.18,1161.84
834,463.39,69.49
835,1366.32,179.23
836,893.79,120.59
837,1491.77,132.98
838,4709.4,499.51
839,8745.99,842.88
840,1523.94,155.18
841,60274.04,2991.64
842,4757.51,503.66
843,791.51,131.35
844,122209.54,5550.31
845,2476.27,323.77
846,151978.34,6009.15
847,4585.04,476.76
848,21329.0,1145.97
849,7234.35,817.49
850,5320.72,731.06
851,9702.65,953.75
852,25432.61,1563.78
853,693.5,95.04
854,1588.53,250.14
855,101427.84,4581.59
856,1068.46,118.33
857,1105.72,201.27
858,9916.0,823.45
859,24128.98,1334.57
860,1487.19,174.32
861,4961.01,498.95
862,742.12,94.19
863,2292.43,360.11
864,35417.39,1765.86
865,123947.65,6009.1
866,1738.34,237.07
867,1967.39,243.7
868,1382.08,155.0
869,3129.67,454.7
870,93297.13,4311.01
871,42029.25,2124.05
872,1176.58,122.88
873,5565.55,624.17
874,371.55,59.54
875,764.35,124.15
876,63628.72,3283.3
877,8082.79,791.47
878,2019.98,357.07
879,457.56,59.34
880,582.37,106.64
881,665.47,95.9
882,1416.02,225.26
883,84916.96,4300.99
884,16601.14,1183.01
885,3434.9,314.83
886,93023.08,4278.97
887,2808.24,270.53
888,2025.33,284.57
889,664.84,109.58
890,48648.28,3017.79
891,6461.91,644.68
892,1389.23,188.39
893,162.07,34.76
894,1542.82,224.59
895,92241.93,4113.3
896,8590.17,672.43
897,5538.38,524.41
898,1838.37,274.63
899,3343.5,367.63
900,451.74,64.51
901,94857.16,4465.15
902,8104.14,814.08
903,1539.45,221.38
904,5094.97,484.83
905,1315.05,147.68
906,615.81,105.01
907,3749.47,425.89
908,1442.96,269.94
909,142597.08,6103.72
910,157233.44,6732.83
911,1855.98,270.34
912,18631.58,1174.4
913,21244.56,1276.47
914,5128.63,570.44
915,125333.83,5995.36
916,592.42,91.21
917,99225.41,4375.01
918,2909.47,348.48
919,62412.91,3782.15
920,112966.95,5493.35
921,3551.53,344.14
922,12107.57,1005.17
923,46633.17,2905.13
924,2384.92,572.36
925,58906.16,2926.07
926,2136.41,313.17
927,101107.88,4491.33
928,58960.41,2916.34
929,2740.8,374.87
930,2059.04,211.7
931,1674.82,262.28
932,1438.87,236.91
933,2350.74,323.33
934,769.8,108.28
935,2148.31,237.73
936,5568.6,544.48
937,2679.4,319.77
938,3080.15,353.84
939,1095.98,228.64
940,744.02,122.14
941,3097.16,353.61
942,1991.31,302.74
943,274659.0,11745.8
944,334.98,68.35
945,1749.15,213.17
946,8725.49,808.94
947,250.23,35.65
948,8259.6,674.13
949,699.88,122.13
950,1371.48,254.26
951,606.92,119.83
952,55062.84,2537.0
953,6335.55,656.36
954,39810.29,1913.23
955,2059.04,211.7
956,2295.89,286.39
957,893.79,120.59
958,49409.68,2683.2
959,47624.68,2986.67
960,643.65,115.1
961,160821.64,8008.22
962,930.66,112.02
963,58921.16,2870.44
964,57969.07,2886.87
965,2300.4,287.47
966,907.62,130.91
967,865.03,153.34
968,59955.89,3064.18
969,14649.24,1022.47
970,529.9,73.89
971,769.84,130.2
972,6070.45,625.58
973,1408.22,219.2
974,8659.49,749.81
975,545.66,85.19
976,2997.08,315.5
977,6340.38,742.32
978,441.03,101.92
979,61514.37,3117.28
980,2290.8,285.17
981,3078.2,366.99
982,2635.21,271.75
983,10158.45,820.72
984,732.65,98.78
985,730.7,119.76
986,2942.61,392.09
987,1305.53,195.73
988,4352.98,487.49
989,8756.77,743.53
990,408.73,72.18
991,186133.13,8058.35
992,11103.5,986.07
993,95403.2,4443.96
994,2699.42,346.75
995,2901.21,405.11
996,778.75,106.65
997,3889.94,402.24
998,508243.0,20921.3
999,1644.05,198.02
1000,19721.81,1168.36
1001,1469.64,194.27
1002,2065.83,252.67
1003,477.33,83.48
1004,1591.67,249.97
1005,2818.49,303.95
1006,1558.94,224.36
1007,6638.63,669.65
1008,899.22,147.11
1009,182.45,26.27
1010,11026.26,926.28
1011,20492.57,1387.79
1012,3367.76,519.76
1013,958.81,133.35
1014,837.83,129.24
1015,513.71,78.98
1016,2162.05,325.11
1017,1419.53,196.08
1018,91598.18,4802.79
1019,125589.07,4971.9
1020,2786.22,325.05
1021,3885.07,478.73
1022,463.98,51.41
1023,2706.6,280.02
1024,1841.34,212.13
1025,251708.17,11271.52
1026,388.43,49.27
1027,2017.82,274.96
1028,42305.58,2453.45
1029,1389.77,196.36
1030,281582.25,10681.29
1031,2418.6,263.72
1032,220532.13,10249.92
1033,22614.96,1491.58
1034,1150.93,156.89
1035,7001.94,690.77
1036,583.47,103.21
1037,984.57,124.99
1038,2147.52,220.74
1039,42718.25,2485.58
1040,5377.93,566.48
1041,9575.48,1011.22
1042,856.85,153.38
1043,2317.54,306.83
1044,83016.23,3964.78
1045,31862.1,1755.48
1046,2579.78,319.24
1047,395.44,55.0
1048,4801.05,574.38
1049,2716.08,406.79
1050,2070.84,248.24
1051,972.28,125.01
1052,2423.9,315.78
1053,369.31,53.8
1054,55902.16,2662.83
1055,536.61,98.15
1056,1186.49,142.18
1057,15052.25,1134.68
1058,752.03,162.84
1059,43147.13,2342.05
1060,3329.13,392.17
1061,2280.15,245.46
1062,2680.39,347.02
1063,11259.23,911.24
1064,11259.23,911.24
1065,2975.58,287.11
1066,86907.66,3724.43
1067,6043.23,688.76
1068,1611.61,211.83
1069,154965.66,6459.72
1070,1500.27,194.77
1071,1135.79,143.02
1072,1525.39,230.63
1073,769.84,130.2
1074,742.12,94.19
1075,4919.13,492.03
1076,765.83,124.68
1077,40043.36,1971.72
1078,14910.67,1293.44
1079,688.46,114.69
1080,9533.84,888.78
1081,287.49,56.95
1082,3544.36,321.06
1083,6147.34,657.04
1084,6819.27,728.84
1085,90151.51,3997.6
1086,15087.82,1131.11
1087,1077.83,154.38
1088,889.1,125.3
1089,3067.28,306.93
1090,54326.73,3309.69
1091,1608.22,233.9
1092,506978.91,20820.29
1093,2101.92,189.61
1094,4880.48,470.77
1095,6413.43,702.64
1096,9556.29,1021.78
1097,4900.82,493.49
1098,4187.09,463.95
1099,810.97,134.36
1100,771.1,143.65
1101,613.79,93.17
1102,5830.33,615.78
1103,1557.2,207.8
1104,65079.42,3021.94
1105,226.81,54.43
1106,8058.94,622.16
1107,1391.47,149.25
1108,1517.4,267.98
1109,1577.78,272.12
1110,345.92,62.26
1111,345.92,62.26
1112,345.92,62.26
1113,375.34,40.17
1114,770.6,143.53
1115,2145.26,256.77
1116,1518.44,219.27
1117,23040.61,1560.66
1118,5644.04,596.02
1119,2457.17,266.57
1120,92638.64,4170.52
1121,981.68,133.46
1122,3213.91,323.13
1123,1263.63,202.87
1124,1299.12,198.15
1125,3039.2,277.3
1126,16582.19,1302.97
1127,1717.86,189.42
1128,7383.81,864.78
1129,93853.22,4203.23
1130,258345.77,12522.11
1131,6201.22,707.2
1132,6202.8,707.58
1133,1433.59,235.01
1134,95740.42,4100.54
1135,1271.62,169.57
1136,712.84,90.64
1137,1606.09,230.99
1138,4892.79,545.48
1139,623.54,114.17
1140,128702.13,6073.83
1141,38795.7,1868.91
1142,522.86,44.95
1143,33774.55,1978.94
1144,710.21,112.38
1145,7229.63,683.9
1146,97570.09,4690.29
1147,1113.52,184.76
1148,224801.38,10781.3
1149,106845.85,5025.03
1150,1676.71,220.19
1151,93723.59,4268.38
1152,9665.17,908.28
1153,89592.05,3868.19
1154,1185.51,157.46
1155,459.31,86.69
1156,62661.89,3060.44
1157,214787.08,9139.59
1158,103245.74,4646.64
1159,5503.09,638.86
1160,47579.79,2919.76
1161,502363.56,20442.16
1162,246.7,53.97
